artwork_id,artist_name,title,exhibition_history,is_on_view,date,category_titles,artwork_type_title
55780,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","Three Comedians with a Bust of Marie-Thérèse, from the Vollard Suite",,False,"March 14, 1933, printed 1939",Prints and Drawings,Print
55639,"Pablo Picasso
Spanish, 1881-1973",Faun Musician No. 5,,False,"March 10, 1948",Prints and Drawings,Print
55410,"Pablo Picasso (Spanish, 1881-1973)
printed by Louis Fort (French, 19th-20th century)
published by Ambroise Vollard (French, 1867-1939)","The Watering Hole, from The Saltimbanques",,False,"spring 1906, printed and published 1913",Prints and Drawings,Print
54806,"Pablo Picasso (Spanish, 1881-1973)
written by Ovid (Italian, 43 B.C.-17 A.D.)
printed by Louis Fort (French, 19th-20th centuries)
published by Albert Skira (Swiss, 1904-1973)","Three Heads of Men, from Les Métamorphoses",,False,published 1931,Prints and Drawings,Print
54754,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Galerie Louise Leiris",The Combat in the Arena,,False,"October 10, 1937, published 1943",Prints and Drawings,Print
53652,"Maria Helena Vieira da Silva
French, 1908-1992",Untitled,,False,n.d.,Prints and Drawings,Drawing and Watercolor
53649,"Maria Helena Vieira da Silva
French, 1908-1992",The Gardens No.2,,False,1966,Prints and Drawings,Drawing and Watercolor
53647,"Maria Helena Vieira da Silva
French, 1908-1992",Nef,,False,1971,Prints and Drawings,Print
53644,"Maria Helena Vieira da Silva
French, 1908-1992",Garden,,False,1971,Prints and Drawings,Print
53641,"Maria Helena Vieira da Silva
French, 1908-1992",Fronton,,False,1971,Prints and Drawings,Print
53638,"Maria Helena Vieira da Silva
French, 1908-1992","Blue, White, Black",,False,1971,Prints and Drawings,Print
53635,"Maria Helena Vieira da Silva
French, 1908-1992",Jersey,,False,n.d.,Women artists,Print
53632,"Maria Helena Vieira da Silva
French, 1908-1992",Unreal Construction,,False,1965,Prints and Drawings,Drawing and Watercolor
53111,"Pablo Picasso
Spanish, 1881-1973",Head of a Woman,"Possibly, Paris, Galerie Kahnweiler, 1909. 

Munich, Modern Galerie, Neue Künstlervereinigung, Sept. 1–14, 1910, cat. 84 (ill.), as Kopf, listed for sale.

Possibly, Berlin, Paul Cassirer, Jan.–Feb. 1911, cat. 45, as Kopf.

Possibly, Berlin, Der Sturm, Dritte Ausstellung, May 1912, cat. 125, as Frauenkopf.

Munich, Modern Galerie, Heinrich Thannhauser, ""Pablo Picasso,"" Feb. 1913, cat. 36. (ill.), as Kopf, 1907, Gemälde, listed for sale.

Düsseldorf, Galerie Alfred Flechtheim, ""Expressionisten,"" spring 1919, p. 18 (ill.), as Kopf, 1908.

New York, Museum of Modern Art, ""Picasso: Forty Years of His Art,"" Nov. 15, 1939–Jan. 7, 1940, p. 69, cat. 87 (ill.), as Head; also the Art Institute of Chicago, Feb. 1–Mar. 3, 1940, the Saint Louis Art Museum, Mar. 16–Apr. 14, 1940, and the Museum of Fine Arts, Boston, Apr.l 26–May 25, 1940.

Richmond, Virginia Museum of Fine Arts, ""Collection of Walter P. Chrysler, Jr., Jan. 16–Mar. 4, 1941, pp. 90-91, cat. 160 (ill.), as Head of a Woman; also the Philadelphia Museum of Art, Mar. 29–May 11, 1941.

Possibly, Newport, R.I., Art Association of Newport, 1941.

Art Institute of Chicago, ""Drawings: Old and New,"" 1946, pp. 21–22, pl. XXIV, cat. 41.

Art Institute of Chicago, ""Gallery of Art Interpretation: Presenting the Art Institute's Picassos,"" Sept.–Dec. 1955, no cat.

New York, Museum of Modern Art, ""Picasso: 75th Anniversary,"" May 22–Sept. 8, 1957, p. 37; also the Art Institute of Chicago, Oct. 29–Dec. 8, 1957.

Philadelphia Museum of Fine Arts, ""Picasso: A Loan Exhibition of His Paintings, Drawings, Sculpture, Ceramics, Prints, and Illustrated Books,"" Jan. 8–Feb. 23, 1958, p. 16, cat. 48 (ill.).

Boston, Museum of Fine Arts, ""Major Artists of the 20th Century,"" Nov. 8–Dec. 6, 1959.

Fort Worth, Tex., Fort Worth Art Center Museum, and the Dallas Museum of Fine Arts, ""Picasso: Two Concurrent Retrospective Exhibitions,"" Feb. 8–Mar. 26, 1967, p. 102, cat. 163.

London, Tate Gallery, ""Picasso: Sculpture/Ceramics/Graphic Work,"" June 9–Aug. 13, 1967, p. 123, cat. 241 (ill.).

Art Institute of Chicago, ""Picasso in Chicago,"" Feb. 3–Mar. 31, 1968, pp. 56, 66, and 116, cat. 70 (ill.).

Paris, Musée du Louvre, ""Dessins Français de l’Art Institute de Chicago,"" Oct. 15, 1976–Jan. 17, 1977, n. p., cat. 80 (ill.); also Frankfurt-am-Main, Germany, Städtische Galerie im Städelsches Kunstinstitut, Feb. 10–Apr. 10, 1977, pp. 178–179, cat. 86 (ill.).

Bielefeld, Germany, Kunsthalle Bielefeld, ""Zeichnungen und Collagen des Kubismus,"" Mar. 11–Apr. 29, 1979, cat. 53 (ill.).

Cambridge, Mass., Fogg Art Museum, ""Master Drawings by Picasso,"" Feb. 20–Apr. 5, 1981, pp. 102–103, cat. 35 (ill.); also the Art Institute of Chicago, Apr. 29–June 14, 1981, and the Philadelphia Museum of Art, July 11–Aug. 23, 1981.

Tübingen, Germany, Kunsthalle Tübingen, ""Picasso, Pastelle Zeichnungen Aquarelle,"" Apr. 5–May 25, 1986, cat. 61 (ill.).

Washington, D.C, The National Gallery of Art, ""Picasso: The Cubist Portraits of Fernande Olivier,"" Sept. 28, 2003–Jan. 18, 2004, pp. 39, 58–59, cat. 10 (ill.).

Art Institute of Chicago, ""Modern and Contemporary Works on Paper,"" Mar. 24-Sept. 13, 2009, no cat.

Art Institute of Chicago, ""Picasso and Chicago,"" Feb. 20-May 12, 2013, p. 49, cat. 38 (ill.).

The Art Institute of Chicago, ""Picasso:  Drawing from Life"", November 11, 2023 - April 8, 2024.",True,spring 1909,Prints and Drawings,Drawing and Watercolor
53004,"Maria Helena Vieira da Silva
French, born Portugal, 1908–1992",Rotterdam,,False,1956,Women artists,Painting
53001,"Maria Helena Vieira da Silva
French, born Portugal, 1908–1992",Composition,"Hannover, Kestner Gesellschaft, Vieira da Silva, March 29–May 11, 1958, no. 8a; traveled to: Wuppertal, Kunst-und Museumsverein, June 1–June 29, 1958, no. 3; and Bremen, Kunsthalle, July-August 1958, n.p., no. 8a, as Ohne Titel.London, Gimpel Fils Gallery Ltd., Collectors Choice XIV, July-August 1958, n.p. (ill.), no. 48.",False,1936–37,Modern Art,Painting
51364,"Pablo Picasso
Spanish, 1881-1973","Two Nudes, Standing","New York, Galleries of the Société, ""Exhibition of works lent by Arthur B. Davies,"" December 15, 1920–February  1, 1921.

New York, The Museum of Modern Art, ""Modern Drawings,"" 1944, p. 42 (ill.), cat. by Monroe Wheeler.

The Art Institute of Chicago, ""Drawings: Old and New,"" 1946, p. 22, cat. 43, pl. XXIX, cat. by Carl Schniewind.

Toronto, Canada, Art Gallery of Toronto, ""Picasso,"" April 1949, cat. 37.

San Antonio, Tex., McNay Art Institute, ""Picasso,"" November 4–December 5, 1954, cat. 13.

New York, The Museum of Modern Art, ""Picasso: 75th Anniversary,"" May 22–September 8, 1957, p. 37 (ill.), cat. by Alfred H. Barr, Jr.; traveled to The Art Institute of Chicago, October 29–December 8, 1957.

Philadelphia Museum of Art, ""Picasso,"" January 8–February 23, 1958, cat. 31 (ill.).

Los Angeles, Calif., University of California, Los Angeles Art, ""Years of Ferment: The Birth of Twentieth Century Art 1886–1914,"" 1965, p. 83, cat. 44.

Tate Gallery, ""Picasso: Sculpture/Ceramics/Graphic Work,"" June 9–August 13, 1967, p. 121, cat. 236 (ill.).

The Art Institute of Chicago, ""Picasso in Chicago,"" February 3–March 31, 1968, pp. 56, 63, and 116, cat. 70 (ill.).

Chicago, R.S. Johnson-International Gallery, ""Homage to Picasso,"" Winter 1973, pp. 6 and 57, cat. 2 (ill.).

New York, The Museum of Modern Art, ""Picasso Retrospective,"" May 22–September 16, 1980, p. 82 (ill.), cat. by William Rubin.

Cambridge, Mass., Fogg Art Museum, Harvard University, ""Master Drawings by Picasso,"" February 20–April 5, 1981, pp. 74–75, cat. 22, (ill.), cat. by Gary Tinterow; traveled to The Art Institute of Chicago, April 29–June 14, 1981, and the Philadelphia Museum of Art, July 11–August 23, 1981.

New York, Pace Gallery, ""Je suis le cahier: The Sketchbooks of Pablo Picasso,"" 1986, hors cat.; shown only at The Art Institute of Chicago, July 10–August 23, l987.

Barcelona, Spain, Picasso Museum, ""Pablo Picasso 1905-1906,"" February 2–April 19, 1992, p. 384–385, cat. 208 (ill.); traveled to Bern, Kunstmuseum, May 8–July 26, 1992.

Art Institute of Chicago, ""Picasso and Chicago"", February 20-May 12, 2013, p. 43, cat. 28 (ill.), cat. by Stephanie d'Alessandro.

The Art Institute of Chicago, ""Picasso:  Drawing from Life"", November 11, 2023 - April 8, 2024.",True,fall 1906,Prints and Drawings,Drawing and Watercolor
45315,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","Thinking Sculptor, Model with Black Hair, and Bowl with Three Anemones, from the Vollard Suite",,False,"April 7, 1933, printed 1939",Prints and Drawings,Print
45311,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","Three Nude Women and a Bowl of Anemones, from the Vollard Suite",,False,"April 6, 1933, printed 1939",Prints and Drawings,Print
45259,"Pablo Picasso
Spanish, active France, 1881-1973",Nude with Cats,"Paris, Galeries Vollard, Exposition de tableaux de F. Iturrino et de P. R. Picasso, June 25–July 14, 1901, cat. 17, as La Folle aux Chats. 

New York, Reinhardt Galleries, Exhibition of Drawings, Paintings and Water Colors by Picasso, Matisse, Derain, Modigliani, Braque, Dufy, Utrillo, Vlaminck, Laurencin, Henri Rousseau, Gauguin, Redon, and Others, Oct. 12–Nov. 9, 1929, cat. 3, as Woman and Cats.

Providence, R.I., Rhode Island School of Design, Modern French Art, Mar. 11–31, 1930, cat. 28, as Woman with Cat.

Chicago, Art Institute, Summer Exhibition: Loan Collection of Old and Modern Masters from Chicago Collections, July 25–Oct. 13, 1935, no. 32, no cat.

Chicago, Arts Club, Loan Exhibition of Modern Paintings and Drawings from Private Collections in Chicago, Nov. 4–25, 1938, cat. 108, as Woman Playing with Cats.

Palm Beach, Fla., Society of the 4 Arts, Spanish Painting, Jan. 11–Feb. 6, 1952, cat. 35, as Woman with Cats.

Denver Art Museum, Ten Directions by Ten Artists, Jan. 7–Feb. 14, 1954, cat. 60, as Woman with Cat, 1901.

Chicago, Art Institute, Gallery of Art Interpretation: Presenting the Art Institute's Picassos, Sept. 12–Dec. 15, 1955, no cat., as Woman with a Cat, 1901.

Coral Gables, Fla., Joe and Emily Lowe Art Gallery of the University of Miami, Renoir to Picasso 1914, Feb. 8–Mar. 10, 1963, cat. 90 (ill.), as Woman with Cats, 1901.

Toronto, Art Gallery, Picasso and Man, Jan. 11–Feb. 16, 1964, cat. 8 (ill.), as Nude Woman with Cats/Nu et chats, Paris 1901; traveled to Montreal Museum of Fine Arts, Feb. 28–Mar. 31, 1964.

Chicago, Art Institute, Picasso in Chicago: Paintings, Drawings, and Prints from Chicago Collections, Feb. 3–Mar. 31, 1968, cat. 2 (ill.), as Nude with Cats, 1901.

New York, Metropolitan Museum of Art, Cézanne to Picasso: Ambroise Vollard, Patron of the Avant–Garde, Sept. 13, 2006–Jan. 7, 2007, cat. 140, fig. 111, as Crazy Woman with Cats, 1901; traveled to Chicago, Art Institute, Feb. 17–May 13, 2007 and Paris, Musée d’Orsay, June 18–Sept. 16, 2007.

Amsterdam, van Gogh Museum, Picasso in Paris 1900–1907: Eating Fire, Feb. 18–May 29, 2011, pl. 25, as Madwoman with Cats, Paris, 1901; traveled to Barcelona, Museu Picasso, June 30–Oct. 15, 2011 [as Devorar París: Picasso, 1900–1907].

Chicago, Art Institute, Picasso and Chicago, Feb. 20–May 12, 2013, cat. 5 (ill.).

Tornoto, Art Gallery of Ontario, Picasso: Painting the Blue Period, Oct. 9, 2021–Jan. 23, 2022 (extended from Jan. 16th), no. cat. no.; Washington D.C.; The Phillips Collection, Feb. 26–June 12, 2022.",False,1901,Modern Art,Painting
41433,"Pablo Picasso (Spanish, 1881-1973)
printed by Eugène Delâtre (French, 1864-1938)",Portrait of Fernande Olivier,,False,1906,Prints and Drawings,Print
40689,"Pablo Picasso
Spanish, 1881-1973",Léonide Massine,"New York, Marie Harriman Gallery, ""Collection of Leonide Massine"", February 18–March 9, 1935, n.p., cat. 33.

Hartford, Wadsworth Atheneum, ""Massine Collection,"" May 3–October 3, 1935, no. cat..

Edinburgh, Edinburgh Festival, ""Diaghilev Exhibition,"" 1954, p. 33, cat. 487.

London, Forbes House, ""The Diaghilev Exhibition,"" 1955, p. 29, cat. 495.

Chicago, Arts Club, ""Sixty Years of The Arts Club Stage: A Souvenir Exhibition of Portraits,"" November 17, 1975–January 3, 1976, p. 43, cat. 59 (ill.). 

New York, Museum of Modern Art, ""Picasso Retrospective,"" May 1–September 16, 1980, p. 217 (ill.). 

Cambridge, Fogg Art Museum, Harvard University, ""Master Drawings by Picasso,"" February 20–April 5, 1981, pp. 150–151, cat. 59 (ill.); traveled to The Art Institute of Chicago, April 29–June 14, 1981; and The Philadelphia Museum of Art, July 11–August 23, 1981.

New York, Pace Gallery, ""Je suis le cahier: The Sketchbooks of Pablo Picasso,"" 1986, hors cat.; shown only at The Art Institute of Chicago, July 10–August 23, l987.

Bielefeld, Germany, Kunsthalle Bielefeld, ""Picassos Klassizismus: Werke von 1914–1934,"" April 17–July 31, 1988, pp. 215 and 313–314, cat. 16 (ill.).

London, Tate Gallery, ""Matisse/Picasso,"" 2002, p. 183, cat. 84 (ill.); shown only at Paris, the Grand Palais, September 25, 2002–January 6, 2003; and New York, the Museum of Modern Art, February 13–May 19, 2003.

Art Institute of Chicago, ""Picasso and Chicago"", February 20-May 12, 2013, p. 58, cat. 63 (ill.), cat. by Stephanie d'Alessandro.

Rome, Italy, Scuderie del Quirinale, ""Pablo Picasso Between Cubism and Classicism: 1915-1925"", September 21, 2017 - January 21, 2018, p. 168, cat. 86 (ill.).

The Art Institute of Chicago, ""Picasso:  Drawing from Life"", November 11, 2023 - April 8, 2024.",True,1919,Prints and Drawings,Drawing and Watercolor
38177,"Pablo Picasso (Spanish, 1881-1973)
printed by Eugène Delâtre (French, 1864-1938)
published by Daniel-Henry Kahnweiler (French, born Germany, 1884-1979)",Head of a Man with a Pipe,,False,1912,Prints and Drawings,Print
37258,"Pablo Picasso (Spanish, 1881-1973)
printed by Louis Fort (French, 19th-20th century)
published by Ambroise Vollard (French, 1867-1939)","The Two Saltimbanques, from The Saltimbanques",,False,"1905, printed and published 1913",Prints and Drawings,Print
36965,"Pablo Picasso (Spanish, 1881-1973)
printed by Aldo Crommelynck (French, 1931-2008)","207, from 347 Gravures",,False,"July 17, 1968",Prints and Drawings,Print
36108,"Pablo Picasso (Spanish, 1881-1973)
printed by Louis Fort (French, 19th-20th century)
published by Ambroise Vollard (French, 1867-1939)",The Three Friends,,False,"probably 1923, printed 1927",Prints and Drawings,Print
36079,"Pablo Picasso
Spanish, 1881-1973",The Owl with White Background,,False,"January 20, 1947",Prints and Drawings,Print
34698,"Pablo Picasso
Spanish, 1881-1973",Woman in an Armchair,"The Art Institute of Chicago, ""A Century of Progress Exhibition,"" June 1–November 1, 1933, cat. 1046, as Musical Instruments (Cubist).

The Art Institute of Chicago, ""The Sixteenth International Exhibition: Water Colors, Pastels, Drawings and Monotypes,"" March 18–May 16, 1937, cat. 122, as Still Life: Musical Instruments.

The Art Institute of Chicago, ""Picasso in Chicago,"" February 3–March 31, 1968, pp. 56, 70, and 116, cat. 76 (ill.).

New York, Saidenberg Gallery, ""Homage to Picasso,"" October 1971, p. 34, cat. 21 (ill.).

Bielefeld, Germany, Kunsthalle Bielefeld, ""Zeichnungen und Collagen des Kubismus-Picasso-Braque-Gris,"" March 11–April 29, 1979, cat. 129 (ill.), as Musical instruments; Woman in an armchair.

New York, Pace Gallery, ""Je suis le cahier: The Sketchbooks of Pablo Picasso,"" 1986, hors cat.; shown only at The Art Institute of Chicago, July 10–August 23, 1987.

Art Institute of Chicago, ""Picasso and Chicago"", February 20-May 12, 2013, hors cat.",False,1916,Prints and Drawings,Drawing and Watercolor
33324,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","Blind Minotaur Led by Little Girl with Flowers, from the Vollard Suite",,False,"September 22, 1934, printed 1939",Prints and Drawings,Print
31978,"Pablo Picasso (Spanish, 1881-1973)
printed by Mourlot Frères, Paris
published by Galerie Louise Leiris, Paris",Colophon from Poèmes et Lithographies,,False,"1949, published December 1954",Prints and Drawings,Print
31975,"Pablo Picasso
Spanish, 1881-1973",Page of Sketches (Heads of Children and Horses),,False,"December 4, 1945",Prints and Drawings,Print
31967,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","Blind Minotaur Led in the Night by a Little Girl with a Pigeon, from the Vollard Suite",,False,"October 23, 1934",Prints and Drawings,Print
30993,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","Minotaure in Love with a Woman Centaur, from the Vollard Suite",,False,"May 23, 1933, reworked 1934, printed 1939",Prints and Drawings,Print
30988,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","Blind Minotaur Led by a Little Girl with a Pigeon, from the Vollard Suite",,True,"November 4, 1934, printed and published 1939",Prints and Drawings,Print
29944,"Pablo Picasso (Spanish, 1881-1973)
after Lucas Cranach, the Edler (German, 1472-1553)",David and Bathsheba,,False,"March 30, 1947",Prints and Drawings,Print
29909,"Pablo Picasso
Spanish, 1881-1973",Study for La Coiffure,"New York, Saidenberg Gallery, ""Homage to Picasso,"" October 1971, cat. 3 (ill.).

Cambridge, Fogg Art Museum, Harvard University, ""Master Drawings by Picasso,"" 1981, p. 253, no. 5; shown only at The Art Institute of Chicago, April 29–June 14, 1981.

Tübingen, Germany, Kunsthalle Tübingen, ""Picasso: Pastelle, Zeichnungen, Aquarelle,"" April 5–June 1, 1986, cat. 30 (ill); traveled to the Kunstsammlung Nordrhein-Westfalen, Düsseldorf, June 14–July 27, 1986.

Art Institute of Chicago, ""Picasso and Chicago"", February 20-May 12, 2013, p. 37, cat. 22 (ill.), cat. by Stephanie d'Alessandro.",False,1906,Prints and Drawings,Drawing and Watercolor
29123,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","Marie-Thérèse as Female Bullfighter, from the Vollard Suite",,True,"June 20, 1934, printed and published 1939",Prints and Drawings,Print
29121,"Pablo Picasso (Spanish, 1881-1973)
printed by Bruant","The Cavalier, from Quatre Lithographies",,False,"March 7, 1921, published April 1923",Prints and Drawings,Print
28884,"Pablo Picasso
Spanish, active France, 1881–1973","Fragment of ""Mother and Child""","Paris, Musée Picasso, Olga Picasso, Mar. 21–Sept. 3, 2017, cat. 164.",False,1921,Modern Art,Painting
28773,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","Coupling I, from the Vollard Suite",,False,"November 2, 1933, printed 1939",Prints and Drawings,Print
28769,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","Bacchic Scene with Minotaur, from the Vollard Suite",,True,"May 18, 1933, printed and published 1939",Prints and Drawings,Print
28631,"Pablo Picasso
Spanish, 1881-1973","Man Holding a Sheep, Flutist, and Heads","The Art Institute of Chicago, ""Picasso in Chicago,"" February 3–March 31, 1968, pp. 90 and 117, cat. 106 (ill.).

Peoria, Ill., Peoria Art Museum, ""Pablo Picasso,"" October 15–November 25, 1969.

Cambridge, Fogg Art Museum, Harvard University, ""Master Drawings by Picasso,"" 1981, p. 255, nos. 29a and 29b; shown only at The Art Institute of Chicago, April 29–June 14, 1981.

New York, Pace Gallery, ""Je suis le cahier: The Sketchbooks of Pablo Picasso,"" 1986, hors cat.; shown only at The Art Institute of Chicago, July 10–August 23, l987.

Málaga, Spain, Palacio Episocal, ""Picasso Clasico,"" October 9, 1992–January 11, 1993, cat. 98 (ill.).

Art Institute of Chicago, ""Picasso and Chicago"", February 20-May 12, 2013, hors cat.

New York City, Acquavella Galleries, Inc., ""Picasso: Seven Decades of Drawings"", October 7 - December 3, 2021, p. 202-205, pl. 76 (ill.), cat. by Oliver Berggruen, et. al.

The Art Institute of Chicago, ""Picasso:  Drawing from Life"", November 11, 2023 - April 8, 2024.",True,"January 11–12, 1967",Prints and Drawings,Drawing and Watercolor
28067,"Pablo Picasso
Spanish, active France, 1881–1973",The Old Guitarist,"Probably Paris, Galerie Vollard, Exposition Picasso, Dec. 1910–Feb. 1911, no cat.

New York, Carroll Galleries, Third Exhibition of Contemporary French Art, Mar. 8–Apr. 3, 1915, cat. 3, as The Guitarrist [sic].

Chicago, Arts Club, Paintings by Pablo Picasso, Mar. 26–Apr. 9, 1930, cat. 6, as Le Guitariste, about 1910.

Chicago, Art Institute, A Century of Progress Exhibition of Paintings and Sculpture, June 1–Nov. 1, 1933, cat. 402, as The Guitarist, 1903.

Hartford, Conn., Wadsworth Atheneum, Pablo Picasso, Feb. 6–Mar. 1, 1934, cat. 11 (ill.), as Vieux Guitariste, 1903.

Chicago, Art Institute, Century of Progress Exhibition of Paintings and Sculpture, June 1–Nov. 1, 1934, cat. 358, as The Guitarist, 1903.

New York, Jacques Seligmann and Company, Picasso: “Blue” and “Rose” Periods, 1901–1906, Nov. 2–26, 1936, cat. 15 (ill.), as The Old Guitar Player (The Guitarist), Barcelona, 1903.

New York, Museum of Modern Art, Picasso: Forty Years of His Art, Nov. 15, 1939–Jan. 7, 1940, cat. 20 (ill.); traveled to Chicago, Art Institute, Feb. 1–Mar. 3, 1940; St. Louis, City Art Museum, Mar. 17–Apr. 14, 1940; Boston, Museum of Art, Apr. 26–May 25, 1940; San Francisco Museum of Art, June 25–July 22, 1940; Cincinnati Museum of Art, Sept. 28–Oct. 27, 1940; Cleveland Museum of Art, Nov. 7–Dec. 8, 1940; New Orleans, Isaac Delgado Museum, Dec. 20, 1940–Jan. 17, 1941; Pittsburgh, Department of Fine Arts, Carnegie Institute, Mar. 17–Apr. 13, 1941, as The Old Guitarist, Barcelona, 1903 (New York, Chicago, and possibly St. Louis only).

Chicago, Art Institute, Gallery of Art Interpretation: Presenting the Art Institute's Picassos, Sept. 12–Dec. 15, 1955, no cat.

Chicago, Art Institute, Picasso in Chicago: Paintings, Drawings, and Prints from Chicago Collections, Feb. 3–Mar. 31, 1968, cat. 7 (ill.).

New York, Metropolitan Museum of Art, Cézanne to Picasso: Ambroise Vollard, Patron of the Avant-Garde, Sept. 13, 2006–Jan. 7, 2007, cat. 148 (ill.), as The Old Guitarist, 1903/4; traveled to Chicago, Art Institute, Feb. 17–May 13, 2007 and Paris, Musée d’Orsay, June 18–Sept. 16, 2007 (New York and Chicago only).

Chicago, Art Institute, Picasso and Chicago, Feb. 20–May 12, 2013, cat. 6 (ill.). 

Fort Worth, Kimbell Art Museum, The Age of Picasso and Matisse: Modern Masters from the Art Institute of Chicago, Oct. 6, 2013–Feb. 16, 2014, no cat. no. ",True,late 1903–early 1904,Modern Art,Painting
28024,"Pablo Picasso
Spanish, 1881-1973",Six Busts of Women,"The Art Institute of Chicago, ""Picasso in Chicago,"" February 3–March 31, 1968, pp. 89 and 117, cat. 101 (ill.).

Cambridge, Fogg Art Museum, Harvard University, ""Master Drawings by Picasso,"" 1981, p. 255, no. 26; shown only at The Art Institute of Chicago, April 29–June 14, 1981.

Art Institute of Chicago, ""Picasso and Chicago"", February 20-May 12, 2013, p. 94, cat. 228 (ill.), cat. by Stephanie d'Alessandro.

The Art Institute of Chicago, ""Picasso:  Drawing from Life"", November 11, 2023 - April 8, 2024.",True,"May 21, 1962",Prints and Drawings,Drawing and Watercolor
28019,"Pablo Picasso
Spanish, 1881-1973",Richard J. Daley Center Sculpture,"The Art Institute of Chicago, ""Picasso in Chicago,"" February 3–March 31, 1968, p. 117, cat. 102 (ill.).",True,1967,Prints and Drawings,Drawing and Watercolor
28016,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","Harpy with a Head of a Bull and Four Young Girls on a Tower Surmounted with a Black Flag, from the Vollard Suite",,True,"December 1934, printed and published 1939",Prints and Drawings,Print
28002,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","Wounded Minotaur VI, from the Vollard Suite",,False,"May 26, 1933, printed 1939",Prints and Drawings,Print
27955,"Pablo Picasso
Spanish, 1881-1973",The Minotaur,"New York, Museum of Modern Art, ""Modern Drawings,"" 1944, pp. 75 and 96 (ill.), as Minotaur.

Princeton, N. J., Princeton University Art Museum, ""Loan Exhibition of Picasso Drawings,"" January 10–31, 1949, cat. 30 (ill.), as The Minotaur.

New York, Museum of Modern Art, ""Picasso: 75th Anniversary Exhibition,"" May 22–September 8, 1957, p. 73 (ill.), as The Minotaur; traveled to The Art Institute of Chicago, October 29–December 8, 1957.

Philadelphia Museum of Art, ""Picasso,"" January 8–February 23, 1958, cat. 131 (ill.), as The Minotaur.

Paris, Galerie Knoedler, ""Picasso Dessins and Aquarelles,"" October–December 1966, cat. 62 (ill), as The Minotaur.

The Art Institute of Chicago, ""Picasso in Chicago,"" February 3–March 31, 1968, pp. 57 and 117, cat. 90 (ill.), as Minotaur and Woman.

The Art Institute of Chicago, ""A Quarter Century of Collecting: Drawings Given to The Art Institute of Chicago, 1944-1970 by Margaret Day Blake,"" April 28-June 7, 1970, n.p., cat. 46 (ill.).

Paris, Musée de Louvre, ""Dessins français de l’Art Institute de Chicago de Watteau à Picasso,"" October 15, 1976–January 17, 1977, pp. 82–83, cat. 82 (ill.), as The Minotaur.

Frankfurt am Main, Städtische Galerie im Städelschen Kunsinstitut, ""Französische Zeichnungen aus dem Art Institute of Chicago,"" February 10–April 10, 1977, pp. 182–183, cat. 88 (ill.), as The Minotaur.

New York, Museum of Modern Art, ""Picasso Retrospective,"" May 1–September 16, 1980, p. 312 (ill.), as Minotaur and Nude.

Cambridge, Mass., Fogg Art Museum, ""Master Drawings by Picasso,"" February 20–April 5, 1981, pp. 182–183, cat. 76 (ill.); traveled to The Art Institute of Chicago, April 29–June 14, 1981, and the Philadelphia Museum of Art, July 11–August 23, 1981.

The Art Institute of Chicago, ""Great Drawings from The Art Institute of Chicago: The Harold Joachim Years 1958–1983,"" July 24–September 30, 1985, pp. 206–207, cat. 96 (ill.).

Art Institute of Chicago, ""Picasso and Chicago"", February 20-May 12, 2013, p. 69, cat. 127 (ill.), cat. by Stephanie d'Alessandro.

The Art Institute of Chicago, ""Picasso:  Drawing from Life"", November 11, 2023 - April 8, 2024.",True,"June 24, 1933",Prints and Drawings,Drawing and Watercolor
